chr12	78050764	78051147	.	.	.
chr21	10649400	10649706	.	.	.
chr4	93455662	93455974	.	.	.
chr6	26240426	26240737	.	.	.
chr6	65334910	65335146	.	.	.
chr6	27146418	27146798	.	.	.
chr6	26055787	26056428	.	.	.
chr2	90221087	90221384	.	.	.
chr6	26045411	26045821	.	.	.
chr14	106324254	106324560	.	.	.
chr6	26204645	26204956	.	.	.
chr2	88885840	88886153	.	.	.
chr7	53035642	53036924	.	.	.
chr14	105855480	105855815	.	.	.
chr16	3739446	3739724	.	.	.
chr6	26216975	26217367	.	.	.
chr2	88947301	88947596	.	.	.
chr2	166441396	166441752	.	.	.
chr7	142301135	142301432	.	.	.
chr1	248294616	248295578	.	.	.
chr14	106373663	106373964	.	.	.
chr19	54595100	54595402	.	.	.
chr2	166903465	166903890	.	.	.
chr1	248145148	248146086	.	.	.
chr10	87933013	87933487	.	.	.
chr12	129699810	129700705	.	.	.
chr3	140682462	140683159	.	.	.
chr11	55811467	55812402	.	.	.
chr11	56176618	56177556	.	.	.
chr17	10501110	10501499	.	.	.
chr1	248521647	248522597	.	.	.
chr18	5415818	5416378	.	.	.
chr8	72567642	72568313	.	.	.
chr12	99246275	99246864	.	.	.
chr11	56490435	56491370	.	.	.
chr11	55367884	55368918	.	.	.
chr9	101686596	101687200	.	.	.
chr14	19935608	19936683	.	.	.
chr8	109444661	109445645	.	.	.
chr2	80301878	80303878	.	.	.
chr7	57119614	57121152	.	.	.
chr4	69214002	69214731	.	.	.
chr6	165301569	165302296	.	.	.
chr8	51408067	51409561	.	.	.
chr1	197421000	197421956	.	.	.
chr1	247840928	247841896	.	.	.
chr1	12827249	12827830	.	.	.
chr6	29942757	29943543	.	.	.
chr19	10499395	10500080	.	.	.
chr1	176699100	176699589	.	.	.
chr6	27807444	27807931	.	.	.
chr7	89333363	89337057	.	.	.
chr11	123730487	123730985	.	.	.
chr15	23565678	23568020	.	.	.
chr4	95840019	95841474	.	.	.
chr1	248038268	248039206	.	.	.
chr1	158765744	158766682	.	.	.
chr11	56462469	56463401	.	.	.
chr1	248473351	248474307	.	.	.
chr7	126532952	126533905	.	.	.
chr19	56824262	56825006	.	.	.
chr3	120750523	120751056	.	.	.
chr19	21971191	21974807	.	.	.
chr2	225581941	225583035	.	.	.
chr11	5985892	5986985	.	.	.
chrX	91876781	91879998	.	.	.
chr11	3659583	3660363	.	.	.
chrX	37008397	37011666	.	.	.
chrX	34129756	34132314	.	.	.
chr13	91693186	91693881	.	.	.
chr5	140868183	140871600	.	.	.
chr4	186706563	186709845	.	.	.
chr6	31355317	31357188	.	.	.
chr7	86838839	86839905	.	.	.
chr11	56360215	56361288	.	.	.
chr14	70166639	70168484	.	.	.
chr14	19780242	19781357	.	.	.
chr11	124423904	124424893	.	.	.
chr1	74571099	74573491	.	.	.
chrX	141905409	141909388	.	.	.
chr11	124309812	124310837	.	.	.
chr18	3879112	3880140	.	.	.
chr7	82951856	82956935	.	.	.
chr18	25224345	25227697	.	.	.
chr11	70485314	70487720	.	.	.
chr1	190097662	190099134	.	.	.
chr18	13825544	13826743	.	.	.
chr11	56318307	56319245	.	.	.
chr2	134980714	134981518	.	.	.
chr4	65601641	65602304	.	.	.
chr14	20955767	20956436	.	.	.
chr6	152329730	152331890	.	.	.
chrX	139955725	139956739	.	.	.
chr1	152302175	152314747	.	.	.
chr2	198083749	198086232	.	.	.
chr19	9213850	9214871	.	.	.
chr4	186596540	186597271	.	.	.
chr9	81990773	81995256	.	.	.
chr7	82949476	82951490	.	.	.
chr19	53809587	53811288	.	.	.
chrX	137030148	137031674	.	.	.
chr5	19472951	19473716	.	.	.
chr2	167242569	167251947	.	.	.
chr5	181154943	181155890	.	.	.
chr4	22747296	22748092	.	.	.
chr8	52171792	52172583	.	.	.
chrX	27746809	27748821	.	.	.
chr8	8376247	8378078	.	.	.
chrX	126551195	126552851	.	.	.
chr5	83519349	83522309	.	.	.
chr7	143935166	143936279	.	.	.
chr12	72031521	72032441	.	.	.
chr7	101031601	101043819	.	.	.
chr5	141100473	141103827	.	.	.
chr8	13099347	13100905	.	.	.
chr19	30547943	30549514	.	.	.
chr5	140827958	140831224	.	.	.
chr12	45850036	45852896	.	.	.
chr1	7663353	7665199	.	.	.
chr5	141355025	141357730	.	.	.
chr9	92314267	92316138	.	.	.
chr7	151237374	151238827	.	.	.
chr11	1240851	1251743	.	.	.
chr15	77613027	77615900	.	.	.
chr7	138916748	138919438	.	.	.
chr1	11500990	11502088	.	.	.
chr11	123976661	123977781	.	.	.
chr19	56810083	56817579	.	.	.
chr5	155013755	155018132	.	.	.
chr5	140966235	140969480	.	.	.
chr4	188002708	188005050	.	.	.
chr11	7089027	7090900	.	.	.
chr9	32629454	32635669	.	.	.
chr11	62515905	62534074	.	.	.
chr19	8971664	8981342	.	.	.
chr19	21536280	21538078	.	.	.
chr19	33771957	33773509	.	.	.
chr13	38687129	38692517	.	.	.
chr1	152212082	152221490	.	.	.
chr19	44326555	44329936	.	.	.
chr7	127373342	127375034	.	.	.
chr2	178559311	178576416	.	.	.
chr5	140926369	140930445	.	.	.
chr1	152106317	152113078	.	.	.
chr11	6955690	6957848	.	.	.
chr5	79728915	79739403	.	.	.
chr2	206304717	206314428	.	.	.
chr8	109963645	109968599	.	.	.
chr20	32434432	32439319	.	.	.
chr7	128027071	128030740	.	.	.
chr9	65282101	65285209	.	.	.
chr16	3298832	3302009	.	.	.
chr19	9185594	9188817	.	.	.
chr13	102729369	102750388	.	.	.
chrX	23392531	23404372	.	.	.
chr22	21772873	21772982	.	.	.
chr17	63929434	63929475	.	.	.
chr10	17126761	17126799	.	.	.
chr3	109331734	109331784	.	.	.
chr5	23523291	23523358	.	.	.
chr11	17405494	17405563	.	.	.
chr1	102984138	102984191	.	.	.
chr1	102995989	102996042	.	.	.
chr1	103005838	103005891	.	.	.
chr16	3738559	3738672	.	.	.
chr5	7717157	7717237	.	.	.
chr21	36280285	36280346	.	.	.
chr1	103014511	103014594	.	.	.
chr3	8629664	8629726	.	.	.
chr11	26712641	26712706	.	.	.
chr2	227240143	227240232	.	.	.
chrX	118990470	118990560	.	.	.
chr3	183219856	183219924	.	.	.
chr7	7477112	7477180	.	.	.
chr10	85854496	85854615	.	.	.
chrX	108680885	108680956	.	.	.
chr1	103754715	103754814	.	.	.
chr2	90190193	90190267	.	.	.
chr3	124227990	124228064	.	.	.
chr10	104039445	104039519	.	.	.
chr17	31201411	31201485	.	.	.
chrX	105484313	105484387	.	.	.
chr22	31611766	31611840	.	.	.
chr1	77566081	77566181	.	.	.
chr9	128714046	128714121	.	.	.
chr10	91461254	91461356	.	.	.
chr1	40301812	40301889	.	.	.
chr4	65495388	65495543	.	.	.
chr9	83012434	83012511	.	.	.
chr19	7981083	7981186	.	.	.
chr3	49375434	49375591	.	.	.
chr3	179807674	179807831	.	.	.
chr1	176769607	176769784	.	.	.
chr3	156457453	156457532	.	.	.
chr16	67616745	67616878	.	.	.
chr5	23509920	23510027	.	.	.
chr8	52539831	52539911	.	.	.
chr12	56244353	56244435	.	.	.
chr2	89936859	89936942	.	.	.
chr12	78159203	78159286	.	.	.
chr6	37215198	37215282	.	.	.
chr9	100442271	100442356	.	.	.
chr12	129209520	129209663	.	.	.
chr8	112682442	112682636	.	.	.
chr1	21878577	21878663	.	.	.
chr17	42788681	42788797	.	.	.
chr16	1338902	1338989	.	.	.
chrX	32501755	32501842	.	.	.
chr2	231078659	231078747	.	.	.
chr5	146471488	146471576	.	.	.
chr6	42616002	42616090	.	.	.
chr7	140753275	140753393	.	.	.
chr6	153026454	153026543	.	.	.
chr10	105139397	105139486	.	.	.
chr14	63698569	63698658	.	.	.
chr19	2757693	2757782	.	.	.
chr2	115777208	115777299	.	.	.
chr7	95396277	95396368	.	.	.
chr20	38363975	38364066	.	.	.
chr1	32156853	32156945	.	.	.
chr6	69927909	69928032	.	.	.
chr1	38019059	38019152	.	.	.
chr2	140450568	140450661	.	.	.
chr3	155142237	155142330	.	.	.
chr12	13611725	13611850	.	.	.
chr4	71763408	71763502	.	.	.
chr3	167350420	167350515	.	.	.
chr8	138367907	138368002	.	.	.
chr10	82973788	82973915	.	.	.
chr12	45036019	45036114	.	.	.
chr2	140536581	140536709	.	.	.
chr2	141247226	141247354	.	.	.
chr1	40837665	40837794	.	.	.
chr3	179874327	179874423	.	.	.
chr8	69627210	69627306	.	.	.
chr14	74894312	74894409	.	.	.
chr7	94409322	94409420	.	.	.
chr15	48151473	48151571	.	.	.
chr11	58616716	58616815	.	.	.
chr19	10461004	10461103	.	.	.
chr5	38370296	38370462	.	.	.
chr10	7172495	7172661	.	.	.
chr8	130867846	130867946	.	.	.
chr10	116626864	116626998	.	.	.
chr4	55098137	55098272	.	.	.
chr8	68640376	68640511	.	.	.
chr8	121617105	121617206	.	.	.
chr9	35720812	35720913	.	.	.
chr16	20431220	20431321	.	.	.
chr15	44711477	44711613	.	.	.
chrX	66193502	66193638	.	.	.
chr1	146136353	146136455	.	.	.
chr4	176173267	176173369	.	.	.
chr10	49744650	49744752	.	.	.
chr2	140357979	140358116	.	.	.
chr2	165998038	165998175	.	.	.
chr1	179564690	179564793	.	.	.
chr19	53900611	53900749	.	.	.
chr19	49744231	49744404	.	.	.
chr8	144041232	144041371	.	.	.
chr12	130407726	130407830	.	.	.
chr13	75356147	75356251	.	.	.
chr17	10303394	10303498	.	.	.
chr4	154357219	154357324	.	.	.
chr11	102606535	102606676	.	.	.
chr1	240936600	240936706	.	.	.
chr3	27411642	27411748	.	.	.
chr12	61867320	61867426	.	.	.
chr22	15698662	15698768	.	.	.
chr3	111919072	111919215	.	.	.
chr3	183761507	183761614	.	.	.
chr17	36435225	36435332	.	.	.
chr5	41199768	41199912	.	.	.
chr12	49022043	49022151	.	.	.
chr13	108785635	108785743	.	.	.
chr17	45081644	45081752	.	.	.
chr17	45396916	45397024	.	.	.
chr13	48367494	48367603	.	.	.
chr1	240813618	240813728	.	.	.
chr2	39325518	39325628	.	.	.
chr6	43252739	43252886	.	.	.
chr8	138138986	138139096	.	.	.
chr11	22375982	22376092	.	.	.
chr1	115738224	115738335	.	.	.
chr3	193454101	193454212	.	.	.
chr5	41158674	41158785	.	.	.
chr12	78168755	78168866	.	.	.
chr17	34361785	34361896	.	.	.
chr1	240438061	240438210	.	.	.
chr3	165017761	165017873	.	.	.
chr5	11082696	11082846	.	.	.
chr7	142056830	142056942	.	.	.
chr8	103407634	103407784	.	.	.
chr8	112234365	112234477	.	.	.
chr9	90888515	90888627	.	.	.
chr16	55696225	55696337	.	.	.
chr1	157581531	157581644	.	.	.
chr10	16952276	16952389	.	.	.
chr20	10649522	10649635	.	.	.
chr1	196340341	196340570	.	.	.
chr6	65384386	65384500	.	.	.
chr12	109510344	109510458	.	.	.
chrX	109661531	109661645	.	.	.
chr3	93896576	93896691	.	.	.
chr20	36930760	36930875	.	.	.
chr15	49923379	49923494	.	.	.
chr3	138304873	138305027	.	.	.
chr7	142036823	142036977	.	.	.
chr14	61485502	61485656	.	.	.
chr1	77521827	77521943	.	.	.
chr2	169242956	169243072	.	.	.
chr3	165009279	165009395	.	.	.
chr5	9051873	9052028	.	.	.
chr8	3369254	3369370	.	.	.
chr10	94270486	94270602	.	.	.
chr10	96397186	96397302	.	.	.
chr17	40864806	40864962	.	.	.
chr18	53157356	53157512	.	.	.
chr1	150968395	150968512	.	.	.
chr7	71571285	71571402	.	.	.
chr19	13303767	13303884	.	.	.
chr1	198716682	198716840	.	.	.
chr2	232534224	232534342	.	.	.
chr3	108476397	108476515	.	.	.
chr7	45657727	45657885	.	.	.
chr9	89042026	89042184	.	.	.
chr13	103058264	103058382	.	.	.
chr14	23429229	23429347	.	.	.
chr17	66062963	66063081	.	.	.
chrX	18954254	18954412	.	.	.
chrX	115005197	115005315	.	.	.
chr2	127657403	127657562	.	.	.
chr19	32999586	32999705	.	.	.
chr21	10567670	10567789	.	.	.
chr1	97306177	97306297	.	.	.
chr2	115727816	115727936	.	.	.
chr3	109309170	109309330	.	.	.
chr8	91986124	91986325	.	.	.
chr10	54378782	54378942	.	.	.
chr12	109084953	109085073	.	.	.
chr17	68990837	68990957	.	.	.
chr17	41365392	41365553	.	.	.
chr17	41583760	41583921	.	.	.
chr1	19385505	19385626	.	.	.
chr12	25245274	25245395	.	.	.
chrX	19004758	19004879	.	.	.
chr6	155422694	155422856	.	.	.
chr5	32724698	32724820	.	.	.
chr5	180137590	180137712	.	.	.
chr8	75560344	75560466	.	.	.
chr9	127479383	127479505	.	.	.
chr13	101107487	101107609	.	.	.
chr12	125644076	125644281	.	.	.
chr2	115753174	115753297	.	.	.
chr3	165023570	165023776	.	.	.
chr11	62609354	62609477	.	.	.
chr13	38850944	38851108	.	.	.
chrX	154362661	154362784	.	.	.
chr19	42006645	42006810	.	.	.
chr1	149933406	149933530	.	.	.
chr2	27492666	27492790	.	.	.
chr4	78534449	78534615	.	.	.
chr7	135607247	135607371	.	.	.
chr12	80261969	80262093	.	.	.
chr12	85027899	85028023	.	.	.
chr19	8057801	8057925	.	.	.
chr22	15710868	15711034	.	.	.
chr7	37948840	37949048	.	.	.
chr2	140358821	140358946	.	.	.
chr4	157332819	157332986	.	.	.
chr7	2937907	2938032	.	.	.
chr11	49186644	49186769	.	.	.
chr12	79296069	79296236	.	.	.
chr15	48534080	48534205	.	.	.
chr19	48302694	48302862	.	.	.
chr2	140702427	140702553	.	.	.
chr7	21638939	21639065	.	.	.
chr17	10451326	10451452	.	.	.
chr19	52353682	52353808	.	.	.
chr19	50154600	50154726	.	.	.
chr15	25707976	25708102	.	.	.
chr15	49541680	49541806	.	.	.
chr7	2947575	2947787	.	.	.
chr8	103697084	103697296	.	.	.
chr11	84059315	84059484	.	.	.
chr13	69882283	69882495	.	.	.
chr2	182751658	182751785	.	.	.
chr4	48094077	48094204	.	.	.
chr6	62177185	62177312	.	.	.
chr7	45648670	45648797	.	.	.
chr8	37838956	37839083	.	.	.
chr8	71354782	71354909	.	.	.
chr12	100418029	100418156	.	.	.
chr16	20543135	20543262	.	.	.
chr18	23750918	23751088	.	.	.
chr15	78999743	78999913	.	.	.
chr2	124527285	124527456	.	.	.
chr3	13629164	13629292	.	.	.
chr3	165015952	165016080	.	.	.
chr10	106652382	106652553	.	.	.
chr17	6815834	6815962	.	.	.
chr19	15263420	15263548	.	.	.
chr6	89738326	89738455	.	.	.
chr7	80462502	80462631	.	.	.
chr7	102913086	102913215	.	.	.
chr12	40257248	40257377	.	.	.
chr12	33379832	33379961	.	.	.
chr2	79027034	79027250	.	.	.
chr2	140323893	140324066	.	.	.
chr7	127106496	127106712	.	.	.
chr8	112289365	112289538	.	.	.
chr8	112295833	112296006	.	.	.
chr18	8379167	8379340	.	.	.
chr1	216097083	216097213	.	.	.
chr4	176150043	176150173	.	.	.
chr7	15560141	15560271	.	.	.
chr16	77322336	77322466	.	.	.
chr18	51048686	51048860	.	.	.
chr4	69489439	69489570	.	.	.
chr4	169479403	169479534	.	.	.
chr5	160640461	160640592	.	.	.
chr13	26385211	26385342	.	.	.
chr17	41935217	41935348	.	.	.
chr18	8380296	8380427	.	.	.
chr15	48760135	48760266	.	.	.
chr2	1436252	1436384	.	.	.
chr19	45816482	45816614	.	.	.
chrX	103077614	103077746	.	.	.
chr20	36008297	36008474	.	.	.
chr1	230762653	230762786	.	.	.
chr3	64541095	64541228	.	.	.
chr6	27831216	27831527	.	.	.
chr7	142065335	142065468	.	.	.
chr10	105223116	105223249	.	.	.
chr13	19179341	19179563	.	.	.
chr19	12949275	12949408	.	.	.
chr21	40124195	40124328	.	.	.
chr6	55248639	55248817	.	.	.
chr1	114855438	114855572	.	.	.
chr2	75652523	75652657	.	.	.
chr3	62269035	62269169	.	.	.
chr3	179390004	179390138	.	.	.
chr3	157313621	157313755	.	.	.
chr7	98627165	98627344	.	.	.
chr11	31065019	31065153	.	.	.
chr12	81374634	81374768	.	.	.
chr19	41981502	41981636	.	.	.
chr1	176791347	176791482	.	.	.
chr3	55950425	55950560	.	.	.
chr3	122923617	122923752	.	.	.
chr5	41018883	41019018	.	.	.
chr8	61525977	61526112	.	.	.
chr12	78118027	78118297	.	.	.
chr15	41470257	41470392	.	.	.
chr2	80589304	80589485	.	.	.
chr3	122915440	122915621	.	.	.
chr22	43435034	43435215	.	.	.
chr5	150389887	150390023	.	.	.
chr5	24505112	24505248	.	.	.
chr7	82908877	82909013	.	.	.
chr8	109461772	109461908	.	.	.
chr8	112287064	112287246	.	.	.
chr12	79217503	79217685	.	.	.
chr13	69961308	69961444	.	.	.
chr18	61536493	61536629	.	.	.
chr19	10115684	10115820	.	.	.
chr2	74093529	74093666	.	.	.
chr6	44303286	44303423	.	.	.
chr8	71317552	71317689	.	.	.
